Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0255,0.5647590361445783,0.2469879518072289,0.5015060240963856,0.5496987951807228,0.6204819277108434,0.6204819277108434,0.7484939759036144,0.7831325301204819,0.7228915662650602
0.026,0.5647590361445783,0.2469879518072289,0.5030120481927711,0.5496987951807228,0.6204819277108434,0.6204819277108434,0.7484939759036144,0.7831325301204819,0.7228915662650602
0.0265,0.5647590361445783,0.2469879518072289,0.5045180722891566,0.552710843373494,0.6219879518072289,0.6219879518072289,0.75,0.7846385542168675,0.7243975903614458
0.027,0.5647590361445783,0.25,0.5045180722891566,0.5542168674698795,0.6219879518072289,0.6219879518072289,0.75,0.7846385542168675,0.7243975903614458
0.0275,0.5647590361445783,0.2545180722891566,0.5060240963855421,0.5542168674698795,0.6219879518072289,0.6219879518072289,0.75,0.7846385542168675,0.7243975903614458
0.028,0.5647590361445783,0.2545180722891566,0.5060240963855421,0.5557228915662651,0.6219879518072289,0.6219879518072289,0.75,0.7846385542168675,0.7243975903614458
0.0285,0.5647590361445783,0.2545180722891566,0.5060240963855421,0.5557228915662651,0.6219879518072289,0.6219879518072289,0.75,0.7846385542168675,0.7243975903614458
0.029,0.5647590361445783,0.2560240963855422,0.5060240963855421,0.5557228915662651,0.6219879518072289,0.6219879518072289,0.7515060240963856,0.786144578313253,0.7243975903614458
0.0295,0.5647590361445783,0.2575301204819277,0.5060240963855421,0.5557228915662651,0.6219879518072289,0.6219879518072289,0.7530120481927711,0.786144578313253,0.7243975903614458
0.03,0.5677710843373494,0.2575301204819277,0.5060240963855421,0.5557228915662651,0.6219879518072289,0.6219879518072289,0.7530120481927711,0.786144578313253,0.7243975903614458
0.0305,0.5692771084337349,0.2575301204819277,0.5075301204819277,0.5557228915662651,0.6234939759036144,0.6234939759036144,0.7545180722891566,0.7876506024096386,0.7259036144578314
0.031,0.5692771084337349,0.25903614457831325,0.5090361445783133,0.5557228915662651,0.6234939759036144,0.6234939759036144,0.7545180722891566,0.7876506024096386,0.7259036144578314
0.0315,0.5692771084337349,0.25903614457831325,0.5090361445783133,0.5557228915662651,0.6234939759036144,0.6234939759036144,0.7545180722891566,0.7876506024096386,0.7259036144578314
0.032,0.5692771084337349,0.25903614457831325,0.5090361445783133,0.5557228915662651,0.6234939759036144,0.6234939759036144,0.7545180722891566,0.7876506024096386,0.7259036144578314
0.0325,0.572289156626506,0.25903614457831325,0.5105421686746988,0.5587349397590361,0.6265060240963856,0.6265060240963856,0.7590361445783133,0.7921686746987951,0.7304216867469879
0.033,0.572289156626506,0.25903614457831325,0.5105421686746988,0.5587349397590361,0.6265060240963856,0.6265060240963856,0.7590361445783133,0.7921686746987951,0.7304216867469879
0.0335,0.5737951807228916,0.25903614457831325,0.5120481927710844,0.5602409638554217,0.6280120481927711,0.6280120481927711,0.7590361445783133,0.7921686746987951,0.7304216867469879
0.034,0.5737951807228916,0.2605421686746988,0.5135542168674698,0.5602409638554217,0.6280120481927711,0.6280120481927711,0.7590361445783133,0.7921686746987951,0.7304216867469879
0.0345,0.5737951807228916,0.2605421686746988,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.035,0.5737951807228916,0.2605421686746988,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.0355,0.5737951807228916,0.2635542168674699,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.036,0.5737951807228916,0.2635542168674699,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.0365,0.5737951807228916,0.2635542168674699,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.037,0.5737951807228916,0.2635542168674699,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.0375,0.5737951807228916,0.2635542168674699,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.038,0.5737951807228916,0.2635542168674699,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.0385,0.5753012048192772,0.2635542168674699,0.5135542168674698,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.039,0.5768072289156626,0.26656626506024095,0.5150602409638554,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.0395,0.5768072289156626,0.26656626506024095,0.5150602409638554,0.5617469879518072,0.6295180722891566,0.6295180722891566,0.7605421686746988,0.7951807228915663,0.7319277108433735
0.04,0.5798192771084337,0.26656626506024095,0.5150602409638554,0.5662650602409639,0.6310240963855421,0.6310240963855421,0.7635542168674698,0.7981927710843374,0.7349397590361446
0.0405,0.5798192771084337,0.2680722891566265,0.5150602409638554,0.5662650602409639,0.6325301204819277,0.6325301204819277,0.7635542168674698,0.7981927710843374,0.7349397590361446
0.041,0.5798192771084337,0.2680722891566265,0.516566265060241,0.5662650602409639,0.6325301204819277,0.6325301204819277,0.7635542168674698,0.7981927710843374,0.7349397590361446
0.0415,0.5798192771084337,0.2680722891566265,0.5180722891566265,0.5662650602409639,0.6325301204819277,0.6325301204819277,0.7635542168674698,0.7981927710843374,0.7364457831325302
0.042,0.5813253012048193,0.2710843373493976,0.5180722891566265,0.5677710843373494,0.6340361445783133,0.6340361445783133,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.0425,0.5813253012048193,0.2710843373493976,0.5180722891566265,0.5677710843373494,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.043,0.5813253012048193,0.27259036144578314,0.5180722891566265,0.5677710843373494,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.0435,0.5828313253012049,0.27259036144578314,0.5180722891566265,0.5677710843373494,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.044,0.5828313253012049,0.27259036144578314,0.5180722891566265,0.5677710843373494,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.0445,0.5828313253012049,0.27259036144578314,0.5180722891566265,0.5677710843373494,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.045,0.5828313253012049,0.27259036144578314,0.5180722891566265,0.5692771084337349,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.0455,0.5843373493975904,0.2740963855421687,0.5180722891566265,0.5692771084337349,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.046,0.5843373493975904,0.2740963855421687,0.5180722891566265,0.5692771084337349,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.0465,0.5858433734939759,0.27710843373493976,0.5210843373493976,0.5692771084337349,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.047,0.5858433734939759,0.27710843373493976,0.5210843373493976,0.5692771084337349,0.6355421686746988,0.6355421686746988,0.7650602409638554,0.7996987951807228,0.7379518072289156
0.0475,0.5858433734939759,0.27710843373493976,0.5210843373493976,0.572289156626506,0.6385542168674698,0.6385542168674698,0.7650602409638554,0.8012048192771084,0.7379518072289156
0.048,0.5903614457831325,0.27710843373493976,0.5210843373493976,0.572289156626506,0.6385542168674698,0.6385542168674698,0.7680722891566265,0.8042168674698795,0.7409638554216867
0.0485,0.5903614457831325,0.27710843373493976,0.5210843373493976,0.572289156626506,0.6385542168674698,0.6385542168674698,0.7680722891566265,0.8042168674698795,0.7409638554216867
0.049,0.5903614457831325,0.27710843373493976,0.5210843373493976,0.572289156626506,0.6385542168674698,0.6385542168674698,0.7680722891566265,0.8042168674698795,0.7409638554216867
0.0495,0.5903614457831325,0.27710843373493976,0.5225903614457831,0.5737951807228916,0.6400602409638554,0.6400602409638554,0.7695783132530121,0.8057228915662651,0.7424698795180723
0.05,0.5903614457831325,0.27710843373493976,0.5225903614457831,0.5737951807228916,0.6400602409638554,0.6400602409638554,0.7695783132530121,0.8057228915662651,0.7424698795180723
