Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
27,-0.006465541662623988,-0.012960189606390128,-0.01331528540525932,0.0005511684169813306,-0.008009798234341526,-0.011875321679490439,-0.011875321679490439,-0.011875321679490439,-0.011777167776353662,-0.011777167776353662,-0.011777167776353662
28,0.005593855806015635,0.01538256092198902,0.013327293046949247,0.2164403488465322,0.011870391031030249,0.010856379373467923,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
29,-0.004851481473923584,0.002368197080350207,0.003499440353892636,0.42473938900270913,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
30,0.011145087252848762,0.005778819458967451,0.007049012594524511,0.43526935859258314,0.011583263426570867,0.00953778920022373,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
31,0.0038138531148822156,-0.010006188849752148,-0.0018044968467477165,-0.30666720059036273,-1.0608090771646278e-05,0.00029943422526777915,-0.00011881507229048795,-0.00011881507229048795,0.0,0.0,0.0
32,0.17007888070659247,-0.0009236204162384313,0.006219019146268959,0.41540389728865196,-0.001089934906121015,0.00031955041336048315,-0.00013561970806976338,-0.00013561970806976338,0.0,0.0,0.0
33,-0.004851481473923584,0.008015563976171638,0.006272373480489459,0.42473938900270913,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
34,-0.014849356347547221,-0.010192492908092576,-0.00926292132896792,0.012045132289868915,0.40381306161658964,-0.011558422598813858,-0.011558422598813858,-0.011558422598813858,-0.011587974275211846,-0.011587974275211846,-0.011587974275211846
35,-0.0006634605961439046,0.0004973952957007349,-0.0016592239216904193,0.009795239268705765,-0.002379921334930202,0.001615742469777428,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
36,-0.4157009598749877,-0.0016592239216904193,-0.003819071798065976,0.43300854037017095,-0.002379921334930202,-0.0003447955654340049,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
37,0.00549046274753558,0.009826603962044936,0.009104818199484261,0.046518697332159076,0.011866273404001043,0.009637324801120142,0.010043893860465409,0.010043893860465409,0.010341944221458961,0.010341944221458961,0.010341944221458961
38,0.005799183937967428,-0.00662755203954855,-0.0006012482024464318,0.4375355189068819,0.01063862513169802,0.009770056349842626,0.010162474247715478,0.010162474247715478,0.00998408857262207,0.019899557437704798,0.00998408857262207
39,-0.01146678522554667,-0.015106892390208286,-0.01369020359204236,-0.004465231386645883,-0.009468634260870384,-0.009982237894406729,-0.009982237894406729,-0.009982237894406729,-0.01005366466392291,-0.01005366466392291,-0.01005366466392291
40,0.00549046274753558,0.010857100463636644,0.009104818199484261,0.4350813332241681,0.011866273404001043,0.009637324801120142,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
41,-0.42788005166761117,-0.0064069860462038514,-0.0076223258239819115,0.02094001486187249,-0.008324216734142598,-0.008718224448678348,-0.008718224448678348,-0.008718224448678348,-0.008664861127127537,-0.008664861127127537,-0.008664861127127537
42,-0.02053664212283724,-0.003873875787125949,-0.00016120398261254212,0.42529726050630684,-0.006415294989592619,-0.008882696653941712,-0.00824348325934233,-0.00824348325934233,0.0,-0.008082346297858742,-0.016210227181258967
43,0.00549046274753558,0.009001676462826324,0.01023889089516146,0.4350813332241681,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
44,-0.017262189820224316,-0.004159202604083015,-0.005584844887367322,0.0055850833493378575,-0.01278939813690268,-0.011176193324510891,-0.011176193324510891,-0.011176193324510891,-0.010971117821003148,-0.010971117821003148,-0.010971117821003148
45,0.012000695745101455,0.016706053573115814,0.016873818564396122,0.04334779897973225,0.019099889823819525,0.016764605771276052,0.016764605771276052,0.016764605771276052,0.016873818564396122,0.016873818564396122,0.016873818564396122
46,-0.018001258406667647,-0.019755295146610233,-0.021218623237265453,0.4061230129330668,-0.017563082232945674,-0.01960853696012685,-0.01922418160793428,-0.01922418160793428,-0.019365324866931058,-0.019365324866931058,-0.019365324866931058
47,0.007992790753530621,-0.0022212399166784296,0.0,0.005587316635494957,-0.002591779289689553,-0.004089109717668441,-0.004089109717668441,-0.004089109717668441,0.0,0.0,0.0
